run_id,n,statuses,verdicts,throughput_p50,throughput_p95,throughput_n,rtt_p50,rtt_p95,rtt_n,ttfo_n_null,delfrac_p50,jain_min,jain_p50,jain_n,artifact_thr_p50,artifact_thr_p95,artifact_thr_n
fanout-imquic-3sub,3,pass+pass+pass,mismatch+mismatch+mismatch,7862.0,8335.4,3,67.178,76.6055,3,3,0.185967,0.9992,1.0,3,7862.555066079295,8335.483305835729,3
fanout-mixed-moqrs-imquic,3,fail+fail+fail,mismatch+mismatch+mismatch,41736.0,42744.9,3,36.1263,41.64563999999999,3,3,0.997796,,,0,535.7869249394673,548.735330982261,3
fanout-moqrs-2sub,3,pass+pass+pass,mismatch+mismatch+mismatch,271881.0,277406.1,3,34.9352,35.03186,3,3,0.997796,,,0,271184.858044164,276696.03419151314,3
fanout-moqrs-3sub,3,pass+pass+pass,mismatch+mismatch+mismatch,252746.0,272304.8,3,26.4975,55.27077,3,3,0.997796,,,0,252098.53372434017,271608.06993294356,3
fanout-moqrs-3sub-loss1pct,3,pass+pass+pass,mismatch+mismatch+mismatch,232308.0,262637.10000000003,3,69.7166,128.13605,3,3,0.997796,,,0,231713.20754716982,261964.6540880503,3
fanout-moqrs-late-join-5s,3,pass+pass+pass,mismatch+mismatch+mismatch,267659.0,270689.3,3,12.4213,31.053459999999998,3,3,0.997796,,,0,266973.9130434783,269996.2592288761,3
fanout-moxygen-3sub,3,fail+fail+fail,mismatch+mismatch+mismatch,0.0,0.0,3,,,0,3,0.0,,,0,,,0
fanout-moxygen-late-join-5s,3,fail+fail+fail,mismatch+mismatch+mismatch,0.0,0.0,3,,,0,3,0.0,,,0,,,0
